"","CRN","all_time","all_days","Section","Seats","course_name","format.time","has.tba"
"639",35211,"9:00 - 11:50 AM|10:00 - 10:50 AM|7:10 - 8:00 PM","T|MWF|R","C05",0,"CHE 002C","T 9:00 - 11:50 AM#M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM#R 7:10 - 8:00 PM",0
"640",35212,"9:00 - 11:50 AM|10:00 - 10:50 AM|5:10 - 6:00 PM","T|MWF|W","C06",0,"CHE 002C","T 9:00 - 11:50 AM#M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM#W 5:10 - 6:00 PM",0
"641",35213,"10:00 - 10:50 AM|1:10 - 4:00 PM|7:10 - 8:00 PM","MWF|T|R","C07",0,"CHE 002C","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM#T 1:10 - 4:00 PM#R 7:10 - 8:00 PM",0
"642",35214,"10:00 - 10:50 AM|1:10 - 4:00 PM|7:10 - 8:00 PM","MWF|T|R","C08",0,"CHE 002C","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM#T 1:10 - 4:00 PM#R 7:10 - 8:00 PM",0
"643",35215,"10:00 - 10:50 AM|1:10 - 4:00 PM|2:10 - 3:00 PM","MWF|T|F","C09",0,"CHE 002C","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM#T 1:10 - 4:00 PM#F 2:10 - 3:00 PM",0
"644",35216,"10:00 - 10:50 AM|1:10 - 4:00 PM|6:10 - 7:00 PM","MWF|W|T","C10",0,"CHE 002C","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM#W 1:10 - 4:00 PM#T 6:10 - 7:00 PM",0
"645",35217,"10:00 - 10:50 AM|1:10 - 4:00 PM|5:10 - 6:00 PM","MWF|W|W","C11",0,"CHE 002C","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM#W 1:10 - 4:00 PM#W 5:10 - 6:00 PM",0
"646",35218,"10:00 - 10:50 AM|1:10 - 4:00 PM|5:10 - 6:00 PM","MWF|W|M","C12",0,"CHE 002C","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM#W 1:10 - 4:00 PM#M 5:10 - 6:00 PM",0
"647",35219,"8:00 - 8:50 AM|9:00 - 11:50 AM|10:00 - 10:50 AM","T|R|MWF","C13",0,"CHE 002C","T 8:00 - 8:50 AM#R 9:00 - 11:50 AM#M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM",0
"648",35220,"9:00 - 9:50 AM|9:00 - 11:50 AM|10:00 - 10:50 AM","T|R|MWF","C14",0,"CHE 002C","T 9:00 - 9:50 AM#R 9:00 - 11:50 AM#M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM",0
"649",35221,"10:00 - 10:50 AM|5:10 - 6:00 PM|7:10 - 10:00 PM","MWF|M|W","C15",0,"CHE 002C","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM#M 5:10 - 6:00 PM#W 7:10 - 10:00 PM",0
"650",35222,"8:00 - 8:50 AM|10:00 - 10:50 AM|7:10 - 10:00 PM","R|MWF|W","C16",0,"CHE 002C","R 8:00 - 8:50 AM#M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM#W 7:10 - 10:00 PM",0
"651",35223,"9:00 - 9:50 AM|10:00 - 10:50 AM|7:10 - 10:00 PM","T|MWF|W","C17",0,"CHE 002C","T 9:00 - 9:50 AM#M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM#W 7:10 - 10:00 PM",0
"652",35224,"10:00 - 10:50 AM|TBA","MWF|NA","CRO",0,"CHE 002C","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM",1
"653",35225,"8:00 - 8:50 AM|9:00 - 9:50 AM|1:10 - 4:00 PM","M|MWF|M","D01",2,"CHE 002C","M 8:00 - 8:50 AM#M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#M 1:10 - 4:00 PM",0
"654",35226,"8:00 - 8:50 AM|9:00 - 9:50 AM|1:10 - 4:00 PM","W|MWF|M","D02",3,"CHE 002C","W 8:00 - 8:50 AM#M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#M 1:10 - 4:00 PM",0
"655",35227,"8:00 - 8:50 AM|9:00 - 9:50 AM|1:10 - 4:00 PM","F|MWF|R","D03",1,"CHE 002C","F 8:00 - 8:50 AM#M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#R 1:10 - 4:00 PM",0
"656",35228,"9:00 - 9:50 AM|1:10 - 4:00 PM|5:10 - 6:00 PM","MWF|R|M","D04",0,"CHE 002C","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#R 1:10 - 4:00 PM#M 5:10 - 6:00 PM",0
"657",35229,"9:00 - 9:50 AM|1:10 - 4:00 PM|6:10 - 7:00 PM","MWF|R|M","D05",3,"CHE 002C","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#R 1:10 - 4:00 PM#M 6:10 - 7:00 PM",0
"658",35230,"9:00 - 9:50 AM|4:10 - 7:00 PM|5:10 - 6:00 PM","MWF|R|F","D06",1,"CHE 002C","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#R 4:10 - 7:00 PM#F 5:10 - 6:00 PM",0
"659",35231,"9:00 - 9:50 AM|4:10 - 7:00 PM|6:10 - 7:00 PM","MWF|R|M","D07",1,"CHE 002C","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#R 4:10 - 7:00 PM#M 6:10 - 7:00 PM",0
"660",35232,"9:00 - 9:50 AM|1:10 - 4:00 PM|6:10 - 7:00 PM","MWF|M|W","D08",0,"CHE 002C","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#M 1:10 - 4:00 PM#W 6:10 - 7:00 PM",0
"661",35233,"6:10 - 7:00 PM|9:00 - 9:50 AM|4:10 - 7:00 PM","F|MWF|M","D09",1,"CHE 002C","F 6:10 - 7:00 PM#M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#M 4:10 - 7:00 PM",0
"662",35234,"9:00 - 9:50 AM|6:10 - 7:00 PM|7:10 - 10:00 PM","MWF|R|M","D10",1,"CHE 002C","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#R 6:10 - 7:00 PM#M 7:10 - 10:00 PM",0
"663",35235,"9:00 - 9:50 AM|9:00 - 11:50 AM|7:10 - 8:00 PM","MWF|R|W","D11",1,"CHE 002C","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#R 9:00 - 11:50 AM#W 7:10 - 8:00 PM",0
"664",35236,"9:00 - 9:50 AM|1:10 - 4:00 PM|7:10 - 8:00 PM","MWF|T|F","D12",0,"CHE 002C","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#T 1:10 - 4:00 PM#F 7:10 - 8:00 PM",0
"665",35237,"8:00 - 8:50 AM|9:00 - 9:50 AM|4:10 - 7:00 PM","T|MWF|T","D13",1,"CHE 002C","T 8:00 - 8:50 AM#M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#T 4:10 - 7:00 PM",0
"666",35238,"9:00 - 9:50 AM|6:10 - 7:00 PM|7:10 - 10:00 PM","MWF|R|T","D14",0,"CHE 002C","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#R 6:10 - 7:00 PM#T 7:10 - 10:00 PM",0
"667",35239,"9:00 - 9:50 AM|1:10 - 4:00 PM|5:10 - 6:00 PM","MWF|W|M","D15",0,"CHE 002C","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#W 1:10 - 4:00 PM#M 5:10 - 6:00 PM",0
"668",35240,"9:00 - 9:50 AM|4:10 - 7:00 PM|6:10 - 7:00 PM","MWF|W|T","D16",0,"CHE 002C","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#W 4:10 - 7:00 PM#T 6:10 - 7:00 PM",0
"669",35241,"9:00 - 9:50 AM","MWF","DRO",19,"CHE 002C","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"670",35242,"1:10 - 4:00 PM|12:10 - 1:00 PM","MW|MWF","A01",14,"CHE 002CH","M 1:10 - 4:00 PM#W 1:10 - 4:00 PM#M 12:10 - 1:00 PM#W 12:10 - 1:00 PM#F 12:10 - 1:00 PM",0
"671",35243,"1:10 - 4:00 PM|12:10 - 1:00 PM","TR|MWF","A02",2,"CHE 002CH","T 1:10 - 4:00 PM#R 1:10 - 4:00 PM#M 12:10 - 1:00 PM#W 12:10 - 1:00 PM#F 12:10 - 1:00 PM",0
"672",35244,"2:10 - 3:00 PM","MW","001",0,"CHE 008A","M 2:10 - 3:00 PM#W 2:10 - 3:00 PM",0
"673",35357,"9:00 - 11:50 AM|12:10 - 1:00 PM","TR|TR","A01",0,"CHE 105","T 9:00 - 11:50 AM#R 9:00 - 11:50 AM#T 12:10 - 1:00 PM#R 12:10 - 1:00 PM",0
"674",35358,"12:10 - 1:00 PM|1:10 - 4:00 PM","TR|TR","A02",0,"CHE 105","T 12:10 - 1:00 PM#R 12:10 - 1:00 PM#T 1:10 - 4:00 PM#R 1:10 - 4:00 PM",0
"675",35359,"12:10 - 1:00 PM|4:10 - 7:00 PM","TR|TR","A03",0,"CHE 105","T 12:10 - 1:00 PM#R 12:10 - 1:00 PM#T 4:10 - 7:00 PM#R 4:10 - 7:00 PM",0
"676",35360,"9:00 - 9:50 AM","MWF","001",25,"CHE 107B","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"677",35361,"12:10 - 1:00 PM","MWF","001",31,"CHE 108","M 12:10 - 1:00 PM#W 12:10 - 1:00 PM#F 12:10 - 1:00 PM",0
"678",35363,"9:00 - 9:50 AM|6:10 - 7:00 PM","MWF|R","A01",3,"CHE 110A","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#R 6:10 - 7:00 PM",0
"679",35364,"9:00 - 9:50 AM|9:00 - 9:50 AM","T|MWF","A02",1,"CHE 110A","T 9:00 - 9:50 AM#M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"680",35365,"9:00 - 9:50 AM|6:10 - 7:00 PM","MWF|W","A03",17,"CHE 110A","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#W 6:10 - 7:00 PM",0
"681",35366,"8:00 - 8:50 AM|9:00 - 9:50 AM","T|MWF","A01",1,"CHE 110C","T 8:00 - 8:50 AM#M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"682",35367,"9:00 - 9:50 AM|8:00 - 8:50 AM","MWF|T","A02",0,"CHE 110C","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#T 8:00 - 8:50 AM",0
"683",35368,"7:30 - 8:50 AM|1:10 - 4:00 PM","TR|M","A01",0,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#M 1:10 - 4:00 PM",0
"684",35369,"7:30 - 8:50 AM|1:10 - 4:00 PM","TR|M","A02",0,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#M 1:10 - 4:00 PM",0
"685",35370,"7:30 - 8:50 AM|1:10 - 4:00 PM","TR|W","A03",2,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#W 1:10 - 4:00 PM",0
"686",35371,"7:30 - 8:50 AM|1:10 - 4:00 PM","TR|W","A04",0,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#W 1:10 - 4:00 PM",0
"687",35372,"7:30 - 8:50 AM|7:10 - 10:00 PM","TR|R","A05",1,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#R 7:10 - 10:00 PM",0
"688",35373,"7:30 - 8:50 AM|7:10 - 10:00 PM","TR|R","A06",1,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#R 7:10 - 10:00 PM",0
"689",35374,"7:30 - 8:50 AM|4:10 - 7:00 PM","TR|M","A07",1,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#M 4:10 - 7:00 PM",0
"690",35375,"7:30 - 8:50 AM|4:10 - 7:00 PM","TR|M","A08",3,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#M 4:10 - 7:00 PM",0
"691",35376,"7:30 - 8:50 AM|9:00 - 11:50 AM","TR|T","A09",2,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#T 9:00 - 11:50 AM",0
"692",35377,"7:30 - 8:50 AM|9:00 - 11:50 AM","TR|T","A10",1,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#T 9:00 - 11:50 AM",0
"693",35378,"7:30 - 8:50 AM|7:10 - 10:00 PM","TR|T","A11",10,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#T 7:10 - 10:00 PM",0
"694",35379,"7:30 - 8:50 AM|7:10 - 10:00 PM","TR|T","A12",9,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#T 7:10 - 10:00 PM",0
"695",35380,"7:30 - 8:50 AM|4:10 - 7:00 PM","TR|W","A13",5,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#W 4:10 - 7:00 PM",0
"696",35381,"7:30 - 8:50 AM|4:10 - 7:00 PM","TR|W","A14",3,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#W 4:10 - 7:00 PM",0
"697",35382,"7:30 - 8:50 AM|9:00 - 11:50 AM","TR|R","A15",0,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#R 9:00 - 11:50 AM",0
"698",35383,"7:30 - 8:50 AM|9:00 - 11:50 AM","TR|R","A16",0,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#R 9:00 - 11:50 AM",0
"699",35384,"7:30 - 8:50 AM|1:10 - 4:00 PM","TR|R","A17",3,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#R 1:10 - 4:00 PM",0
"700",35385,"7:30 - 8:50 AM|1:10 - 4:00 PM","TR|R","A18",1,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#R 1:10 - 4:00 PM",0
"701",35386,"7:30 - 8:50 AM|1:10 - 4:00 PM","TR|T","A19",0,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#T 1:10 - 4:00 PM",0
"702",35387,"7:30 - 8:50 AM|1:10 - 4:00 PM","TR|T","A20",0,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#T 1:10 - 4:00 PM",0
"703",35388,"7:30 - 8:50 AM|7:10 - 10:00 PM","TR|W","A21",14,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#W 7:10 - 10:00 PM",0
"704",35389,"7:30 - 8:50 AM|7:10 - 10:00 PM","TR|W","A22",15,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#W 7:10 - 10:00 PM",0
"705",35390,"7:30 - 8:50 AM|7:10 - 10:00 PM","TR|M","A23",12,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#M 7:10 - 10:00 PM",0
"706",35391,"TBA|7:30 - 8:50 AM","NA|TR","ARO",37,"CHE 118B","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM",1
"707",35392,"10:30 - 11:50 AM|1:10 - 4:00 PM","TR|M","A01",0,"CHE 118C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#M 1:10 - 4:00 PM",0
"708",35393,"10:30 - 11:50 AM|1:10 - 4:00 PM","TR|M","A02",4,"CHE 118C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#M 1:10 - 4:00 PM",0
"709",35394,"10:30 - 11:50 AM|7:10 - 10:00 PM","TR|M","A03",2,"CHE 118C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#M 7:10 - 10:00 PM",0
"710",35395,"10:30 - 11:50 AM|7:10 - 10:00 PM","TR|M","A04",1,"CHE 118C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#M 7:10 - 10:00 PM",0
"711",35396,"10:30 - 11:50 AM|7:10 - 10:00 PM","TR|T","A05",0,"CHE 118C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#T 7:10 - 10:00 PM",0
"712",35397,"10:30 - 11:50 AM|7:10 - 10:00 PM","TR|T","A06",1,"CHE 118C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#T 7:10 - 10:00 PM",0
"713",35398,"1:10 - 4:00 PM|10:30 - 11:50 AM","T|TR","A07",3,"CHE 118C","T 1:10 - 4:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"714",35399,"10:30 - 11:50 AM|1:10 - 4:00 PM","TR|T","A08",2,"CHE 118C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#T 1:10 - 4:00 PM",0
"715",35400,"10:30 - 11:50 AM|1:10 - 4:00 PM","TR|W","A09",1,"CHE 118C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#W 1:10 - 4:00 PM",0
"716",35401,"10:30 - 11:50 AM|1:10 - 4:00 PM","TR|W","A10",2,"CHE 118C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#W 1:10 - 4:00 PM",0
"717",35402,"10:30 - 11:50 AM|7:10 - 10:00 PM","TR|W","A11",5,"CHE 118C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#W 7:10 - 10:00 PM",0
"718",35403,"10:30 - 11:50 AM|7:10 - 10:00 PM","TR|W","A12",7,"CHE 118C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#W 7:10 - 10:00 PM",0
"719",35404,"10:30 - 11:50 AM|1:10 - 4:00 PM","TR|R","A13",2,"CHE 118C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#R 1:10 - 4:00 PM",0
"720",35405,"10:30 - 11:50 AM|7:10 - 10:00 PM","TR|R","A14",10,"CHE 118C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#R 7:10 - 10:00 PM",0
"721",35406,"10:30 - 11:50 AM|7:10 - 10:00 PM","TR|R","A15",6,"CHE 118C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#R 7:10 - 10:00 PM",0
"722",35407,"10:30 - 11:50 AM|TBA","TR|NA","ARO",36,"CHE 118C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",1
"723",35408,"8:00 - 8:50 AM|4:10 - 7:00 PM","MWF|M","B01",0,"CHE 118C","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM#M 4:10 - 7:00 PM",0
"724",35409,"8:00 - 8:50 AM|4:10 - 7:00 PM","MWF|M","B02",0,"CHE 118C","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM#M 4:10 - 7:00 PM",0
"725",35410,"8:00 - 8:50 AM|9:00 - 11:50 AM","MWF|T","B03",0,"CHE 118C","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM#T 9:00 - 11:50 AM",0
"726",35411,"8:00 - 8:50 AM|9:00 - 11:50 AM","MWF|T","B04",0,"CHE 118C","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM#T 9:00 - 11:50 AM",0
"727",35412,"8:00 - 8:50 AM|4:10 - 7:00 PM","MWF|W","B05",0,"CHE 118C","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM#W 4:10 - 7:00 PM",0
"728",35413,"8:00 - 8:50 AM|4:10 - 7:00 PM","MWF|W","B06",0,"CHE 118C","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM#W 4:10 - 7:00 PM",0
"729",35414,"8:00 - 8:50 AM|9:00 - 11:50 AM","MWF|R","B07",0,"CHE 118C","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM#R 9:00 - 11:50 AM",0
"730",35415,"8:00 - 8:50 AM|9:00 - 11:50 AM","MWF|R","B08",0,"CHE 118C","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM#R 9:00 - 11:50 AM",0
"731",35416,"8:00 - 8:50 AM|1:10 - 4:00 PM","MWF|R","B09",0,"CHE 118C","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM#R 1:10 - 4:00 PM",0
"732",35417,"8:00 - 8:50 AM|4:10 - 7:00 PM","MWF|M","B10",0,"CHE 118C","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM#M 4:10 - 7:00 PM",0
"733",35418,"8:00 - 8:50 AM|TBA","MWF|NA","BRO",22,"CHE 118C","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM",1
"734",35419,"10:00 - 10:50 AM","MWF","001",56,"CHE 124A","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM",0
"735",35420,"2:10 - 3:00 PM","MWF","001",15,"CHE 124C","M 2:10 - 3:00 PM#W 2:10 - 3:00 PM#F 2:10 - 3:00 PM",0
"736",35421,"9:00 - 11:50 AM","TR","001",0,"CHE 124L","T 9:00 - 11:50 AM#R 9:00 - 11:50 AM",0
"737",35422,"4:10 - 7:00 PM","MW","002",2,"CHE 124L","M 4:10 - 7:00 PM#W 4:10 - 7:00 PM",0
"738",35423,"2:10 - 5:00 PM|1:10 - 2:00 PM","MW|MW","A01",0,"CHE 125","M 2:10 - 5:00 PM#W 2:10 - 5:00 PM#M 1:10 - 2:00 PM#W 1:10 - 2:00 PM",0
"739",35424,"5:10 - 8:00 PM|1:10 - 2:00 PM","MW|MW","A02",8,"CHE 125","M 5:10 - 8:00 PM#W 5:10 - 8:00 PM#M 1:10 - 2:00 PM#W 1:10 - 2:00 PM",0
"740",35425,"11:00 - 11:50 AM","MWF","001",30,"CHE 128B","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM",0
"741",35426,"12:10 - 1:00 PM","MWF","001",9,"CHE 128C","M 12:10 - 1:00 PM#W 12:10 - 1:00 PM#F 12:10 - 1:00 PM",0
"742",35427,"4:10 - 7:00 PM","MW","001",0,"CHE 129B","M 4:10 - 7:00 PM#W 4:10 - 7:00 PM",0
"743",35428,"1:10 - 4:00 PM","MW","001",0,"CHE 129C","M 1:10 - 4:00 PM#W 1:10 - 4:00 PM",0
"744",35431,"2:10 - 4:00 PM|4:10 - 5:00 PM","M|M","001",6,"CHE 130B","M 2:10 - 4:00 PM#M 4:10 - 5:00 PM",0
"745",35432,"11:00 - 11:50 AM|9:00 - 10:50 AM","T|T","002",0,"CHE 130B","T 11:00 - 11:50 AM#T 9:00 - 10:50 AM",0
"746",35438,"9:00 - 11:50 AM|1:10 - 2:00 PM","TR|F","A01",3,"CHE 135","T 9:00 - 11:50 AM#R 9:00 - 11:50 AM#F 1:10 - 2:00 PM",0
"747",35439,"1:10 - 4:00 PM|1:10 - 2:00 PM","TR|F","A02",0,"CHE 135","T 1:10 - 4:00 PM#R 1:10 - 4:00 PM#F 1:10 - 2:00 PM",0
"748",35440,"4:10 - 7:00 PM|1:10 - 2:00 PM","TR|F","A03",2,"CHE 135","T 4:10 - 7:00 PM#R 4:10 - 7:00 PM#F 1:10 - 2:00 PM",0
"749",35442,"1:10 - 2:00 PM|1:10 - 4:00 PM","F|MW","A05",0,"CHE 135","F 1:10 - 2:00 PM#M 1:10 - 4:00 PM#W 1:10 - 4:00 PM",0
"750",35443,"11:00 - 11:50 AM","MWF","001",44,"CHE 150","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM",0
"751",35806,"10:00 - 10:50 AM","MWF","001",14,"CHE 210B","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM",0
"752",35807,"9:00 - 9:50 AM","MWF","001",8,"CHE 216","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"753",35808,"9:00 - 9:50 AM","MWF","001",12,"CHE 217","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"754",35812,"1:40 - 3:00 PM","TR","001",19,"CHE 231B","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM",0
"755",35813,"10:30 - 11:50 AM","TR","001",9,"CHE 241E","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"756",35814,"11:00 - 11:50 AM","MWF","001",14,"CHE 245","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM",0
"757",35998,"4:10 - 6:00 PM","TR","001",78,"CHE 290","T 4:10 - 6:00 PM#R 4:10 - 6:00 PM",0
"758",35999,"2:10 - 4:00 PM","F","001",37,"CHE 294","F 2:10 - 4:00 PM",0
"759",36004,"TBA","NA","005",0,"CHE 296","TBA",1
"760",36188,"10:00 - 10:50 AM|10:30 - 11:50 AM","F|TR","A01",0,"CHI 010","F 10:00 - 10:50 AM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"761",36189,"11:00 - 11:50 AM|10:30 - 11:50 AM","F|TR","A02",0,"CHI 010","F 11:00 - 11:50 AM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"762",36190,"4:10 - 5:00 PM|10:30 - 11:50 AM","F|TR","A03",0,"CHI 010","F 4:10 - 5:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"763",36191,"6:10 - 7:00 PM|10:30 - 11:50 AM","R|TR","A04",0,"CHI 010","R 6:10 - 7:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"764",36192,"3:10 - 4:00 PM|10:30 - 11:50 AM","M|TR","A05",0,"CHI 010","M 3:10 - 4:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"765",36193,"4:10 - 5:00 PM|10:30 - 11:50 AM","M|TR","A06",0,"CHI 010","M 4:10 - 5:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"766",36194,"5:10 - 6:00 PM|10:30 - 11:50 AM","M|TR","A07",0,"CHI 010","M 5:10 - 6:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"767",36195,"4:10 - 5:00 PM|10:30 - 11:50 AM","F|TR","A08",0,"CHI 010","F 4:10 - 5:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"768",36196,"5:10 - 6:00 PM|10:30 - 11:50 AM","F|TR","A09",0,"CHI 010","F 5:10 - 6:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"769",36197,"2:10 - 3:00 PM|10:30 - 11:50 AM","M|TR","A10",0,"CHI 010","M 2:10 - 3:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
