"","CRN","Time","Days","SEC","Seats","Course Location"
"5710","55530","TBA",NA,"B03","7","PHY 009CREMASY TBA"
"5711","55531","3:10 - 4:00 PM","R","B04","4","PHY 009CREMOTE TBA"
"5712","55531","4:10 - 5:00 PM","MWF","B04","4","PHY 009CREMOTE TBA"
"5713","55531","TBA",NA,"B04","4","PHY 009CREMASY TBA"
"5714","55532","4:10 - 5:00 PM","MWF","B05","13","PHY 009CREMOTE TBA"
"5715","55532","8:10 - 9:00 PM","W","B05","13","PHY 009CREMOTE TBA"
"5716","55532","TBA",NA,"B05","13","PHY 009CREMASY TBA"
"5717","55533","4:10 - 5:00 PM","MWF","B06","6","PHY 009CREMOTE TBA"
"5718","55533","6:10 - 7:00 PM","W","B06","6","PHY 009CREMOTE TBA"
"5719","55533","TBA",NA,"B06","6","PHY 009CREMASY TBA"
"5720","55534","4:10 - 5:00 PM","MWF","B07","17","PHY 009CREMOTE TBA"
"5721","55534","7:10 - 8:00 PM","W","B07","17","PHY 009CREMOTE TBA"
"5722","55534","TBA",NA,"B07","17","PHY 009CREMASY TBA"
"5723","55535","2:10 - 3:00 PM","MWF","A01","1","PHY 009DREMOTE TBA"
"5724","55535","3:10 - 4:30 PM","M","A01","1","PHY 009DREMOTE TBA"
"5725","55536","4:40 - 6:00 PM","M","A02","2","PHY 009DREMOTE TBA"
"5726","55536","2:10 - 3:00 PM","MWF","A02","2","PHY 009DREMOTE TBA"
"5727","55537","2:10 - 3:00 PM","MWF","A03","0","PHY 009DREMOTE TBA"
"5728","55537","6:10 - 7:30 PM","M","A03","0","PHY 009DREMOTE TBA"
"5729","55538","3:10 - 4:30 PM","T","A04","2","PHY 009DREMOTE TBA"
"5730","55538","2:10 - 3:00 PM","MWF","A04","2","PHY 009DREMOTE TBA"
"5731","55539","2:10 - 3:00 PM","MWF","A05","10","PHY 009DREMOTE TBA"
"5732","55539","6:10 - 7:30 PM","T","A05","10","PHY 009DREMOTE TBA"
"5733","55540","7:40 - 9:00 PM","M","A06","11","PHY 009DREMOTE TBA"
"5734","55540","2:10 - 3:00 PM","MWF","A06","11","PHY 009DREMOTE TBA"
"5735","55541","4:40 - 6:00 PM","T","A07","0","PHY 009DREMOTE TBA"
"5736","55541","2:10 - 3:00 PM","MWF","A07","0","PHY 009DREMOTE TBA"
"5737","55544","10:30 - 11:50 AM","TR","001","4","PHY 009HCREMOTE TBA"
"5738","55544","4:10 - 6:00 PM","MW","001","4","PHY 009HCREMOTE TBA"
"5739","62898","TBA",NA,"A01","0","PHY 010CYONLINE"
"5740","62898","TBA",NA,"A01","0","PHY 010CYREMASY TBA"
"5741","62898","9:00 - 10:20 AM","T","A01","0","PHY 010CYREMOTE TBA"
"5742","62899","TBA",NA,"A02","0","PHY 010CYREMASY TBA"
"5743","62899","TBA",NA,"A02","0","PHY 010CYONLINE"
"5744","62899","9:00 - 10:20 AM","R","A02","0","PHY 010CYREMOTE TBA"
"5745","55546","1:10 - 3:00 PM","TR","A01","0","PHY 040REMOTE TBA"
"5746","55546","3:10 - 4:00 PM","MW","A01","0","PHY 040REMOTE TBA"
"5747","55547","3:10 - 4:00 PM","MW","A02","8","PHY 040REMOTE TBA"
"5748","55547","3:10 - 5:00 PM","TR","A02","8","PHY 040REMOTE TBA"
"5749","55605","11:00 - 11:50 AM","MW","A01","0","PHY 080REMOTE TBA"
"5750","55605","12:10 - 2:30 PM","MW","A01","0","PHY 080REMOTE TBA"
"5751","63182","3:10 - 5:30 PM","TR","A02","16","PHY 080REMOTE TBA"
"5752","63182","11:00 - 11:50 AM","MW","A02","16","PHY 080REMOTE TBA"
"5753","55723","2:10 - 3:00 PM","MWF","001","16","PHY 108REMOTE TBA"
"5754","55727","10:00 - 10:50 AM","MWF","001","11","PHY 110BREMOTE TBA"
"5755","55728","9:00 - 9:50 AM","MWF","001","16","PHY 115AREMOTE TBA"
"5756","55729","1:10 - 2:00 PM","MWF","A01","8","PHY 116CREMOTE TBA"
"5757","55729","4:10 - 7:00 PM","W","A01","8","PHY 116CREMOTE TBA"
"5758","55730","3:10 - 6:00 PM","M","A02","2","PHY 116CREMOTE TBA"
"5759","55730","1:10 - 2:00 PM","MWF","A02","2","PHY 116CREMOTE TBA"
"5760","55733","10:30 - 11:50 AM","TR","001","16","PHY 129AREMOTE TBA"
"5761","55734","10:00 - 10:50 AM","MWF","001","29","PHY 130BREMOTE TBA"
"5762","55735","11:00 - 11:50 AM","MWF","001","25","PHY 140BREMOTE TBA"
"5763","62621","2:10 - 6:00 PM","TR","001","0","PHY 157REMOTE TBA"
"5764","62622","9:00 - 10:20 AM","TR","001","14","PHY 158REMOTE TBA"
"5765","62623","10:30 - 11:50 AM","TR","001","1","PHY 160REMOTE TBA"
"5766","55738","12:10 - 1:00 PM","F","001","0","PHY 185REMOTE TBA"
"5767","56028","10:30 - 11:50 AM","TR","001","27","PHY 215CREMOTE TBA"
"5768","56028","TBA",NA,"001","27","PHY 215CREMOTE TBA"
"5769","56030","9:00 - 10:20 AM","TR","001","17","PHY 230AREMOTE TBA"
"5770","56032","2:10 - 3:30 PM","MW","001","8","PHY 240CREMOTE TBA"
"5771","56033","2:10 - 3:30 PM","MW","001","19","PHY 245CREMOTE TBA"
"5772","56035","1:40 - 3:00 PM","TR","001","11","PHY 250REMOTE TBA"
"5773","56036","2:10 - 3:30 PM","MW","002","11","PHY 250REMOTE TBA"
"5774","62907","9:30 - 10:50 AM","WF","003","4","PHY 250REMOTE TBA"
"5775","62929","9:00 - 10:20 AM","MW","001","10","PHY 262REMOTE TBA"
"5776","56096","12:10 - 1:00 PM","F","001","19","PHY 285REMOTE TBA"
"5777","56097","4:10 - 6:00 PM","M","001","64","PHY 290REMOTE TBA"
"5778","56098","12:40 - 2:00 PM","W","001","10","PHY 291REMOTE TBA"
"5779","56099","12:10 - 2:00 PM","T","001","11","PHY 292AREMOTE TBA"
"5780","56100","1:10 - 2:30 PM","M","001","12","PHY 292BREMOTE TBA"
"5781","56101","4:10 - 6:00 PM","R","001","20","PHY 293REMOTE TBA"
"5782","56102","12:10 - 1:30 PM","R","001","13","PHY 294REMOTE TBA"
"5783","56220","TBA",NA,"001","19","PHY 371TBA"
"5784","56295","11:00 - 11:50 AM","MWF","001","0","PLB 010REMOTE TBA"
"5785","56374","1:40 - 6:30 PM","T","A01","0","PLB 102REMOTE TBA"
"5786","56374","12:10 - 1:00 PM","TR","A01","0","PLB 102REMOTE TBA"
"5787","56374","TBA",NA,"A01","0","PLB 102REMOTE TBA"
"5788","56375","TBA",NA,"A02","-2","PLB 102REMOTE TBA"
"5789","56375","12:10 - 1:00 PM","TR","A02","-2","PLB 102REMOTE TBA"
"5790","56375","1:40 - 6:30 PM","T","A02","-2","PLB 102REMOTE TBA"
"5791","62565","11:00 - 11:50 AM","MWF","001","1","PLB 108REMOTE TBA"
"5792","62565","1:10 - 4:00 PM","MW","001","1","PLB 108REMOTE TBA"
"5793","62557","1:10 - 4:00 PM","M","A01","0","PLB 119REMOTE TBA"
"5794","62557","10:00 - 10:50 AM","MW","A01","0","PLB 119REMOTE TBA"
"5795","62558","1:10 - 4:00 PM","W","A02","-1","PLB 119REMOTE TBA"
"5796","62558","10:00 - 10:50 AM","MW","A02","-1","PLB 119REMOTE TBA"
"5797","56392","4:10 - 5:00 PM","T","A01","7","PLB 143REMOTE TBA"
"5798","56392","1:40 - 3:00 PM","TR","A01","7","PLB 143REMOTE TBA"
"5799","56393","2:10 - 3:00 PM","W","A02","0","PLB 143REMOTE TBA"
"5800","56393","1:40 - 3:00 PM","TR","A02","0","PLB 143REMOTE TBA"
"5801","56579","2:10 - 5:00 PM","TR","001","0","PLP 120REMOTE TBA"
"5802","56579","1:10 - 2:00 PM","TR","001","0","PLP 120REMOTE TBA"
"5803","56580","9:00 - 9:50 AM","MWF","001","25","PLP 130REMOTE TBA"
"5804","56581","2:10 - 3:30 PM","MW","001","33","PLP 140REMOTE TBA"
"5805","56581","3:40 - 4:00 PM","MW","001","33","PLP 140REMOTE TBA"
"5806","56681","8:00 - 5:00 PM","F","001","0","PLP 205ANOFAC TBA"
"5807","56681","3:10 - 4:00 PM","M","001","0","PLP 205AREMOTE TBA"
"5808","56683","9:00 - 9:50 AM","T","001","60","PLP 290REMOTE TBA"
"5809","56684","TBA",NA,"001","13","PLP 290CTBA"
"5810","56749","5:10 - 7:00 PM","W","001","261","PLS 006REMOTE TBA"
"5811","63170","TBA",NA,"001","404","PLS 006VREMOTE TBA"
"5812","63170","TBA",NA,"001","404","PLS 006VREMOTE TBA"
"5813","56750","TBA",NA,"A01","0","PLS 007VONLINE"
"5814","56750","11:00 - 11:50 AM","R","A01","0","PLS 007VONLINE"
"5815","56751","TBA",NA,"A02","0","PLS 007VONLINE"
"5816","56751","12:10 - 1:00 PM","R","A02","0","PLS 007VONLINE"
"5817","56752","1:10 - 2:00 PM","R","A03","0","PLS 007VONLINE"
"5818","56752","TBA",NA,"A03","0","PLS 007VONLINE"
"5819","56753","4:10 - 5:00 PM","R","A04","3","PLS 007VONLINE"
"5820","56753","TBA",NA,"A04","3","PLS 007VONLINE"
"5821","56754","5:10 - 6:00 PM","R","A05","9","PLS 007VONLINE"
"5822","56754","TBA",NA,"A05","9","PLS 007VONLINE"
"5823","56755","12:10 - 1:00 PM","F","A06","3","PLS 007VONLINE"
"5824","56755","TBA",NA,"A06","3","PLS 007VONLINE"
"5825","56756","1:10 - 2:00 PM","F","A07","14","PLS 007VONLINE"
"5826","56756","TBA",NA,"A07","14","PLS 007VONLINE"
"5827","56757","TBA",NA,"A08","8","PLS 007VONLINE"
"5828","56757","2:10 - 3:00 PM","F","A08","8","PLS 007VONLINE"
"5829","56766","9:00 - 9:50 AM","MWF","001","0","PLS 012REMOTE TBA"
"5830","56767","2:10 - 4:00 PM","M","A01","0","PLS 021REMOTE TBA"
"5831","56767","5:10 - 6:00 PM","TR","A01","0","PLS 021REMOTE TBA"
"5832","56768","4:10 - 6:00 PM","M","A02","0","PLS 021REMOTE TBA"
"5833","56768","5:10 - 6:00 PM","TR","A02","0","PLS 021REMOTE TBA"
"5834","56769","5:10 - 6:00 PM","TR","A03","0","PLS 021REMOTE TBA"
"5835","56769","10:00 - 11:50 AM","T","A03","0","PLS 021REMOTE TBA"
"5836","56770","3:10 - 5:00 PM","T","A04","0","PLS 021REMOTE TBA"
"5837","56770","5:10 - 6:00 PM","TR","A04","0","PLS 021REMOTE TBA"
"5838","56771","12:10 - 2:00 PM","W","A05","0","PLS 021REMOTE TBA"
"5839","56771","5:10 - 6:00 PM","TR","A05","0","PLS 021REMOTE TBA"
"5840","56772","8:00 - 9:50 AM","T","A06","7","PLS 021REMOTE TBA"
"5841","56772","5:10 - 6:00 PM","TR","A06","7","PLS 021REMOTE TBA"
"5842","56773","12:10 - 2:00 PM","R","A07","12","PLS 021REMOTE TBA"
"5843","56773","5:10 - 6:00 PM","TR","A07","12","PLS 021REMOTE TBA"
"5844","56774","2:10 - 4:00 PM","R","A08","6","PLS 021REMOTE TBA"
"5845","56774","5:10 - 6:00 PM","TR","A08","6","PLS 021REMOTE TBA"
"5846","56775","2:10 - 3:50 PM","W","A09","9","PLS 021REMOTE TBA"
"5847","56775","5:10 - 6:00 PM","TR","A09","9","PLS 021REMOTE TBA"
"5848","56776","2:10 - 4:00 PM","F","A10","12","PLS 021REMOTE TBA"
"5849","56776","5:10 - 6:00 PM","TR","A10","12","PLS 021REMOTE TBA"
"5850","56777","12:10 - 2:00 PM","T","A11","25","PLS 021REMOTE TBA"
"5851","56777","5:10 - 6:00 PM","TR","A11","25","PLS 021REMOTE TBA"
"5852","56778","4:10 - 6:00 PM","W","A12","16","PLS 021REMOTE TBA"
"5853","56778","5:10 - 6:00 PM","TR","A12","16","PLS 021REMOTE TBA"
"5854","56779","10:00 - 11:50 AM","R","A13","24","PLS 021REMOTE TBA"
"5855","56779","5:10 - 6:00 PM","TR","A13","24","PLS 021REMOTE TBA"
"5856","56780","10:00 - 11:50 AM","W","A14","0","PLS 021REMOTE TBA"
"5857","56780","5:10 - 6:00 PM","TR","A14","0","PLS 021REMOTE TBA"
"5858","56783","TBA",NA,"A01","0","PLS 021VTBA"
"5859","56783","TBA",NA,"A01","0","PLS 021VTBA"
"5860","56785","3:10 - 4:00 PM","M","001","0","PLS 049REMOTE TBA"
"5861","56785","4:10 - 5:00 PM","M","001","0","PLS 049REMOTE TBA"
"5862","56785","TBA",NA,"001","0","PLS 049REMOTE TBA"
"5863","56995","10:00 - 10:50 AM","MWF","001","0","PLS 100CREMOTE TBA"
"5864","56996","1:10 - 4:00 PM","M","001","0","PLS 100CLREMOTE TBA"
"5865","56997","1:40 - 6:30 PM","T","A01","0","PLS 102REMOTE TBA"
"5866","56997","TBA",NA,"A01","0","PLS 102REMOTE TBA"
"5867","56997","12:10 - 1:00 PM","TR","A01","0","PLS 102REMOTE TBA"
"5868","56998","1:40 - 6:30 PM","T","A02","-2","PLS 102REMOTE TBA"
"5869","56998","12:10 - 1:00 PM","TR","A02","-2","PLS 102REMOTE TBA"
"5870","56998","TBA",NA,"A02","-2","PLS 102REMOTE TBA"
"5871","56999","12:10 - 1:00 PM","MWF","001","1","PLS 147REMOTE TBA"
"5872","57001","2:10 - 5:00 PM","W","A01","0","PLS 150REMOTE TBA"
"5873","57001","1:10 - 2:00 PM","W","A01","0","PLS 150REMOTE TBA"
"5874","57001","1:10 - 3:00 PM","M","A01","0","PLS 150REMOTE TBA"
"5875","57002","1:10 - 3:00 PM","M","A02","1","PLS 150REMOTE TBA"
"5876","57002","1:10 - 2:00 PM","W","A02","1","PLS 150REMOTE TBA"
"5877","57002","2:10 - 5:00 PM","W","A02","1","PLS 150REMOTE TBA"
"5878","57003","1:10 - 3:00 PM","M","A03","12","PLS 150REMOTE TBA"
"5879","57003","2:10 - 5:00 PM","W","A03","12","PLS 150REMOTE TBA"
"5880","57003","1:10 - 2:00 PM","W","A03","12","PLS 150REMOTE TBA"
"5881","62765","1:10 - 4:00 PM","F","001","15","PLS 158REMOTE TBA"
"5882","62765","9:00 - 9:50 AM","MWF","001","15","PLS 158REMOTE TBA"
"5883","57007","TBA",NA,"A01","0","PLS 171REMASY TBA"
"5884","57007","TBA",NA,"A01","0","PLS 171REMASY TBA"
"5885","57007","TBA",NA,"A01","0","PLS 171REMASY TBA"
"5886","57008","TBA",NA,"A02","0","PLS 171REMASY TBA"
"5887","57008","TBA",NA,"A02","0","PLS 171REMASY TBA"
"5888","57008","TBA",NA,"A02","0","PLS 171REMASY TBA"
"5889","63124","1:40 - 3:00 PM","MW","001","42","PLS 173REMOTE TBA"
"5890","57009","2:10 - 4:00 PM","R","001","15","PLS 188REMOTE TBA"
"5891","63004","5:10 - 6:00 PM","W","001","1","PLS 193BOWLEY 101"
"5892","63004","1:10 - 4:00 PM","F","001","1","PLS 193BOWLEY 101"
"5893","57201","TBA",NA,"001","12","PLS 196TBA"
"5894","57201","TBA",NA,"001","12","PLS 196TBA"
"5895","57411","8:00 - 8:50 AM","MWF","001","17","PLS 222REMOTE TBA"
"5896","57411","TBA",NA,"001","17","PLS 222REMOTE TBA"
"5897","57861","TBA",NA,"001","98","PMD 290CTBA"
"5898","58011","1:40 - 3:00 PM","TR","001","70","PMI 127REMOTE TBA"
"5899","58012","3:10 - 4:30 PM","TR","001","4","PMI 128REMOTE TBA"
"5900","58034","9:00 - 10:20 AM","TR","001","15","PMI 202REMOTE TBA"
"5901","58034","9:00 - 10:50 AM","F","001","15","PMI 202REMOTE TBA"
"5902","58035","TBA",NA,"001","21","PMI 206TBA"
"5903","58036","10:00 - 11:00 AM","M","001","13","PMI 270REMOTE TBA"
"5904","58036","10:00 - 12:00 PM","W","001","13","PMI 270REMOTE TBA"
"5905","58126","4:10 - 5:00 PM","T","A01","0","POL 001REMOTE TBA"
"5906","58126","1:40 - 3:00 PM","TR","A01","0","POL 001REMOTE TBA"
"5907","58127","1:40 - 3:00 PM","TR","A02","0","POL 001REMOTE TBA"
"5908","58127","5:10 - 6:00 PM","T","A02","0","POL 001REMOTE TBA"
"5909","58128","6:10 - 7:00 PM","T","A03","0","POL 001REMOTE TBA"
"5910","58128","1:40 - 3:00 PM","TR","A03","0","POL 001REMOTE TBA"
"5911","58129","3:10 - 4:00 PM","W","A04","0","POL 001REMOTE TBA"
"5912","58129","1:40 - 3:00 PM","TR","A04","0","POL 001REMOTE TBA"
"5913","58130","4:10 - 5:00 PM","W","A05","0","POL 001REMOTE TBA"
"5914","58130","1:40 - 3:00 PM","TR","A05","0","POL 001REMOTE TBA"
"5915","58131","5:10 - 6:00 PM","W","A06","0","POL 001REMOTE TBA"
"5916","58131","1:40 - 3:00 PM","TR","A06","0","POL 001REMOTE TBA"
"5917","58136","12:10 - 1:30 PM","TR","A01","0","POL 002REMOTE TBA"
"5918","58136","9:00 - 9:50 AM","T","A01","0","POL 002REMOTE TBA"
"5919","58137","12:10 - 1:30 PM","TR","A02","0","POL 002REMOTE TBA"
"5920","58137","10:00 - 10:50 AM","T","A02","0","POL 002REMOTE TBA"
"5921","58138","12:10 - 1:30 PM","TR","A03","0","POL 002REMOTE TBA"
"5922","58138","8:00 - 8:50 AM","W","A03","0","POL 002REMOTE TBA"
"5923","58139","12:10 - 1:30 PM","TR","A04","0","POL 002REMOTE TBA"
"5924","58139","2:10 - 3:00 PM","R","A04","0","POL 002REMOTE TBA"
"5925","58140","3:10 - 4:00 PM","R","A05","0","POL 002REMOTE TBA"
"5926","58140","12:10 - 1:30 PM","TR","A05","0","POL 002REMOTE TBA"
"5927","58141","12:10 - 1:30 PM","TR","A06","0","POL 002REMOTE TBA"
"5928","58141","9:00 - 9:50 AM","W","A06","0","POL 002REMOTE TBA"
"5929","58142","7:30 - 8:50 AM","TR","A01","0","POL 003REMOTE TBA"
"5930","58142","8:00 - 8:50 AM","F","A01","0","POL 003REMOTE TBA"
"5931","58143","4:10 - 5:00 PM","T","A02","0","POL 003REMOTE TBA"
"5932","58143","7:30 - 8:50 AM","TR","A02","0","POL 003REMOTE TBA"
"5933","58144","7:30 - 8:50 AM","TR","A03","1","POL 003REMOTE TBA"
"5934","58144","9:00 - 9:50 AM","F","A03","1","POL 003REMOTE TBA"
"5935","58145","7:30 - 8:50 AM","TR","A04","1","POL 003REMOTE TBA"
"5936","58145","9:00 - 9:50 AM","F","A04","1","POL 003REMOTE TBA"
"5937","58146","7:30 - 8:50 AM","TR","A05","0","POL 003REMOTE TBA"
"5938","58146","10:00 - 10:50 AM","F","A05","0","POL 003REMOTE TBA"
"5939","58147","7:30 - 8:50 AM","TR","A06","0","POL 003REMOTE TBA"
"5940","58147","11:00 - 11:50 AM","F","A06","0","POL 003REMOTE TBA"
"5941","62495","9:00 - 10:20 AM","TR","A01","0","POL 004REMOTE TBA"
"5942","62495","4:10 - 5:00 PM","T","A01","0","POL 004REMOTE TBA"
"5943","62498","9:00 - 10:20 AM","TR","A02","0","POL 004REMOTE TBA"
"5944","62498","5:10 - 6:00 PM","T","A02","0","POL 004REMOTE TBA"
"5945","62500","9:00 - 10:20 AM","TR","A03","0","POL 004REMOTE TBA"
"5946","62500","2:10 - 3:00 PM","R","A03","0","POL 004REMOTE TBA"
"5947","62501","9:00 - 10:20 AM","TR","A04","0","POL 004REMOTE TBA"
"5948","62501","3:10 - 4:00 PM","R","A04","0","POL 004REMOTE TBA"
"5949","58151","9:00 - 10:20 AM","W","A01","0","POL 012YREMOTE TBA"
"5950","58151","12:10 - 2:00 PM","F","A01","0","POL 012YREMOTE TBA"
"5951","58151","TBA",NA,"A01","0","POL 012YTBA"
"5952","58152","10:30 - 11:50 AM","W","A02","0","POL 012YREMOTE TBA"
"5953","58152","12:10 - 2:00 PM","F","A02","0","POL 012YREMOTE TBA"
"5954","58152","TBA",NA,"A02","0","POL 012YTBA"
"5955","58153","12:10 - 2:00 PM","F","A03","0","POL 012YREMOTE TBA"
"5956","58153","6:10 - 7:30 PM","W","A03","0","POL 012YREMOTE TBA"
"5957","58153","TBA",NA,"A03","0","POL 012YTBA"
"5958","58154","12:10 - 2:00 PM","F","A04","0","POL 012YREMOTE TBA"
"5959","58154","7:40 - 9:00 PM","W","A04","0","POL 012YREMOTE TBA"
"5960","58154","TBA",NA,"A04","0","POL 012YTBA"
"5961","62792","9:00 - 10:20 AM","R","A05","0","POL 012YREMOTE TBA"
"5962","62792","12:10 - 2:00 PM","F","A05","0","POL 012YREMOTE TBA"
"5963","62792","TBA",NA,"A05","0","POL 012YTBA"
"5964","62794","10:30 - 11:50 AM","R","A06","0","POL 012YREMOTE TBA"
"5965","62794","12:10 - 2:00 PM","F","A06","0","POL 012YREMOTE TBA"
"5966","62794","TBA",NA,"A06","0","POL 012YTBA"
"5967","62796","6:10 - 7:30 PM","R","A07","0","POL 012YREMOTE TBA"
"5968","62796","TBA",NA,"A07","0","POL 012YTBA"
"5969","62796","12:10 - 2:00 PM","F","A07","0","POL 012YREMOTE TBA"
"5970","62798","12:10 - 2:00 PM","F","A08","0","POL 012YREMOTE TBA"
"5971","62798","7:40 - 9:00 PM","R","A08","0","POL 012YREMOTE TBA"
"5972","62798","TBA",NA,"A08","0","POL 012YTBA"
"5973","58155","12:10 - 1:00 PM","R","A01","0","POL 051REMOTE TBA"
"5974","58155","3:10 - 4:30 PM","TR","A01","0","POL 051REMOTE TBA"
"5975","58156","2:10 - 3:00 PM","R","A02","0","POL 051REMOTE TBA"
"5976","58156","3:10 - 4:30 PM","TR","A02","0","POL 051REMOTE TBA"
"5977","58157","1:10 - 2:00 PM","T","A03","9","POL 051REMOTE TBA"
"5978","58157","3:10 - 4:30 PM","TR","A03","9","POL 051REMOTE TBA"
"5979","58158","2:10 - 3:00 PM","T","A04","6","POL 051REMOTE TBA"
"5980","58158","3:10 - 4:30 PM","TR","A04","6","POL 051REMOTE TBA"
"5981","58159","9:00 - 9:50 AM","W","A05","10","POL 051REMOTE TBA"
"5982","58159","3:10 - 4:30 PM","TR","A05","10","POL 051REMOTE TBA"
"5983","58160","10:00 - 10:50 AM","W","A06","1","POL 051REMOTE TBA"
"5984","58160","3:10 - 4:30 PM","TR","A06","1","POL 051REMOTE TBA"
"5985","62502","10:00 - 11:20 AM","MW","001","0","POL 051REMOTE TBA"
"5986","62502","11:30 - 11:50 AM","MW","001","0","POL 051REMOTE TBA"
"5987","62508","12:10 - 1:30 PM","MW","001","0","POL 100REMOTE TBA"
"5988","62508","1:40 - 2:00 PM","MW","001","0","POL 100REMOTE TBA"
"5989","62509","TBA",NA,"001","0","POL 105TBA"
"5990","62509","8:00 - 8:50 AM","MWF","001","0","POL 105REMOTE TBA"
"5991","62510","TBA",NA,"001","0","POL 116TBA"
"5992","62510","1:40 - 3:00 PM","TR","001","0","POL 116REMOTE TBA"
"5993","62511","10:30 - 11:50 AM","TR","001","0","POL 118AREMOTE TBA"
"5994","62511","TBA",NA,"001","0","POL 118ATBA"
"5995","58182","5:40 - 6:00 PM","MW","001","3","POL 123REMOTE TBA"
"5996","58182","4:10 - 5:30 PM","MW","001","3","POL 123REMOTE TBA"
"5997","58183","1:30 - 2:00 PM","MW","001","0","POL 124REMOTE TBA"
"5998","58183","12:10 - 1:20 PM","MW","001","0","POL 124REMOTE TBA"
"5999","62525","3:10 - 4:30 PM","TR","001","0","POL 140AREMOTE TBA"
"6000","62525","TBA",NA,"001","0","POL 140ATBA"
"6001","62529","4:10 - 5:30 PM","TR","001","0","POL 142AREMOTE TBA"
"6002","62529","5:40 - 6:00 PM","TR","001","0","POL 142AREMOTE TBA"
"6003","62854","2:10 - 3:30 PM","MW","A01","0","POL 144AREMOTE TBA"
"6004","62854","4:10 - 5:00 PM","M","A01","0","POL 144AREMOTE TBA"
"6005","62855","2:10 - 3:30 PM","MW","A02","0","POL 144AREMOTE TBA"
"6006","62855","5:10 - 6:00 PM","M","A02","0","POL 144AREMOTE TBA"
"6007","62530","TBA",NA,"001","0","POL 144BTBA"
"6008","62530","3:10 - 4:30 PM","TR","001","0","POL 144BREMOTE TBA"
"6009","62531","TBA",NA,"001","0","POL 147CTBA"
"6010","62531","9:00 - 10:20 AM","TR","001","0","POL 147CREMOTE TBA"
"6011","62532","6:10 - 7:30 PM","MW","001","0","POL 147DREMOTE TBA"
"6012","62532","7:40 - 8:00 PM","MW","001","0","POL 147DREMOTE TBA"
"6013","62858","10:00 - 11:20 AM","TR","001","0","POL 153REMOTE TBA"
"6014","62858","11:30 - 11:50 AM","TR","001","0","POL 153REMOTE TBA"
"6015","62533","2:10 - 3:30 PM","MW","001","0","POL 155REMOTE TBA"
"6016","62533","3:40 - 4:00 PM","MW","001","0","POL 155REMOTE TBA"
"6017","62535","10:00 - 11:20 AM","MW","001","23","POL 164REMOTE TBA"
"6018","62535","11:30 - 11:50 AM","MW","001","23","POL 164REMOTE TBA"
"6019","62536","12:10 - 1:30 PM","TR","001","0","POL 176REMOTE TBA"
"6020","62536","TBA",NA,"001","0","POL 176TBA"
"6021","58262","3:10 - 6:00 PM","W","001","3","POL 213REMOTE TBA"
"6022","62909","3:10 - 6:00 PM","M","001","12","POL 219CREMOTE TBA"
"6023","62566","9:00 - 11:50 AM","T","001","4","POL 223REMOTE TBA"
"6024","62567","12:10 - 3:00 PM","T","001","7","POL 274REMOTE TBA"
"6025","58266","9:00 - 11:50 AM","W","001","9","POL 282REMOTE TBA"
"6026","58267","12:10 - 3:00 PM","W","001","3","POL 290AREMOTE TBA"
"6027","58268","9:00 - 11:50 AM","M","001","10","POL 290CREMOTE TBA"
"6028","62581","12:10 - 3:00 PM","M","001","5","POL 290GREMOTE TBA"
"6029","58391","12:10 - 1:00 PM","MTWRF","001","1","POR 003REMOTE TBA"
"6030","58392","1:10 - 2:00 PM","MWF","001","11","POR 023REMOTE TBA"
"6031","58393","10:00 - 10:50 AM","MWF","001","14","POR 031REMOTE TBA"
"6032","58393","TBA",NA,"001","14","POR 031TBA"
"6033","58394","10:00 - 10:50 AM","MWF","001","2","POR 031GREMOTE TBA"
"6034","58394","TBA",NA,"001","2","POR 031GTBA"
"6035","62005","10:30 - 11:50 AM","TR","001","10","POR 163REMOTE TBA"
"6036","58399","8:00 - 9:50 AM","MW","001","0","PSC 001REMOTE TBA"
"6037","62309","4:10 - 6:00 PM","TR","002","78","PSC 001REMOTE TBA"
"6038","58412","9:00 - 10:20 AM","W","A01","0","PSC 012YREMOTE TBA"
"6039","58412","12:10 - 2:00 PM","F","A01","0","PSC 012YREMOTE TBA"
"6040","58412","TBA",NA,"A01","0","PSC 012YTBA"
"6041","58413","10:30 - 11:50 AM","W","A02","0","PSC 012YREMOTE TBA"
"6042","58413","12:10 - 2:00 PM","F","A02","0","PSC 012YREMOTE TBA"
"6043","58413","TBA",NA,"A02","0","PSC 012YTBA"
"6044","58414","TBA",NA,"A03","0","PSC 012YTBA"
"6045","58414","12:10 - 2:00 PM","F","A03","0","PSC 012YREMOTE TBA"
"6046","58414","6:10 - 7:30 PM","W","A03","0","PSC 012YREMOTE TBA"
"6047","58415","12:10 - 2:00 PM","F","A04","0","PSC 012YREMOTE TBA"
"6048","58415","7:40 - 9:00 PM","W","A04","0","PSC 012YREMOTE TBA"
"6049","58415","TBA",NA,"A04","0","PSC 012YTBA"
"6050","62368","9:00 - 10:20 AM","R","A05","0","PSC 012YREMOTE TBA"
"6051","62368","12:10 - 2:00 PM","F","A05","0","PSC 012YREMOTE TBA"
"6052","62368","TBA",NA,"A05","0","PSC 012YTBA"
"6053","62369","10:30 - 11:50 AM","R","A06","0","PSC 012YREMOTE TBA"
"6054","62369","12:10 - 2:00 PM","F","A06","0","PSC 012YREMOTE TBA"
"6055","62369","TBA",NA,"A06","0","PSC 012YTBA"
"6056","62370","TBA",NA,"A07","0","PSC 012YTBA"
